site_no,facility_id,generator_id,registration_no,full_address,street_address,city,zipcode,stack_height,generation_budget_mw,generation_budget_method,generation_budget_source_id,pm25_budget_lb_per_hour,pm25_budget_method,pm25_budget_source_id,pm25_lb_per_mwh,pm25_factor_method,pm25_factor_source_id,observed_capacity_mw,observed_pm25_budget_lb_per_hour,observed_pm25_lb_per_mwh,imputation_tier,is_assumption,is_upper_bound,source_url,local_pdf_path,notes,generation_budget_mwh,lon,lat,geocode_match,geocode_match_type,geocode_address,matrix_index,region_id
VA_DEQ_74214_SITE_05,deq_va_deq_74214_site_05,deq_va_deq_74214_site_05_gensets,74214,"22285 Lockridge Rd Sterling, VA 20166",22285 Lockridge Rd,Sterling,20166,15m,53.9723684209,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.77397260274,permit_extracted_pm25_budget,deq_permit_74214,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.77397260274,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74214-3_Amazon_Data_Services_Inc_IAD-161,_IAD-162,_IAD-606,_IAD-285,_IAD-286,_IAD-299,_IAD-611.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,53.9723684209,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74214_SITE_06,deq_va_deq_74214_site_06,deq_va_deq_74214_site_06_gensets,74214,"22295 Lockridge Rd Sterling, VA 20166",22295 Lockridge Rd,Sterling,20166,15m,53.9723684209,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.77397260274,permit_extracted_pm25_budget,deq_permit_74214,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.77397260274,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74214-3_Amazon_Data_Services_Inc_IAD-161,_IAD-162,_IAD-606,_IAD-285,_IAD-286,_IAD-299,_IAD-611.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,53.9723684209,-77.454409788001,38.991190137949,True,Exact,"22295 LOCKRIDGE RD, STERLING, VA, 20166",3605,area_pop_003605
VA_DEQ_74216_SITE_01,deq_va_deq_74216_site_01,deq_va_deq_74216_site_01_gensets,74216,13001 Rollins Ford Road Bristow VA 20136,13001 Rollins Ford Road,Bristow,20136,15m,178.156578947,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,2.55479452055,permit_extracted_pm25_budget,deq_permit_74216,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,2.55479452055,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74216-4_Nova_Mango_Farms_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,178.156578947,-77.579720050454,38.782542215375,True,Exact,"13001 ROLLINS FORD RD, BRISTOW, VA, 20136",2717,area_pop_002717
VA_DEQ_74220_SITE_01,deq_va_deq_74220_site_01,deq_va_deq_74220_site_01_gensets,74220,19515 Compass Creek Parkway Leesburg VA 20175,19515 Compass Creek Parkway,Leesburg,20175,15m,53.1763157894,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.762557077626,permit_extracted_pm25_budget,deq_permit_74220,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.762557077626,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74220-4_Microsoft_Corp_-_Leesburg_Data_Center_(IAD01-02-03-04-05).pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,53.1763157894,-77.5994102,39.0640847,True,zip_centroid_approx,ZCTA centroid 20175,3767,area_pop_003767
VA_DEQ_74221_SITE_01,deq_va_deq_74221_site_01,deq_va_deq_74221_site_01_gensets,74221,41840 Growth Mindset Lane Aldie Virginia 20105,41840 Growth Mindset Lane,Aldie,20105,15m,44.2605263157,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.634703196347,permit_extracted_pm25_budget,deq_permit_74221,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.634703196347,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74221-4_Microsoft_Corp_Blue_Ridge_(IAD11-12-13)_Data_Center.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,44.2605263157,-77.6082875,38.9594851,True,zip_centroid_approx,ZCTA centroid 20105,3402,area_pop_003402
VA_DEQ_74224_SITE_01,deq_va_deq_74224_site_01,deq_va_deq_74224_site_01_gensets,74224,9590 Hornbaker Road Manassas Virginia 20109,9590 Hornbaker Road,Manassas,20109,15m,40.4394736841,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.579908675799,permit_extracted_pm25_budget,deq_permit_74224,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.579908675799,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74224-3_SI_NVA02D,_LLC.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,40.4394736841,-77.535849096871,38.749822465402,True,Exact,"9590 HORNBAKER RD, MANASSAS, VA, 20109",2632,area_pop_002632
VA_DEQ_74227_SITE_01,deq_va_deq_74227_site_01,deq_va_deq_74227_site_01_gensets,74227,"21099 Atlantic Boulevard Sterling, Virginia 20166",21099 Atlantic Boulevard,Sterling,20166,15m,56.9973684209,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.817351598174,permit_extracted_pm25_budget,deq_permit_74227,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.817351598174,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74227-2_Amazon_Data_Services_Inc_-_IAD-163_164_174.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,56.9973684209,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74227_SITE_02,deq_va_deq_74227_site_02,deq_va_deq_74227_site_02_gensets,74227,"21205 Atlantic Boulevard Sterling, Virginia 20166",21205 Atlantic Boulevard,Sterling,20166,15m,56.9973684209,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.817351598174,permit_extracted_pm25_budget,deq_permit_74227,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.817351598174,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74227-2_Amazon_Data_Services_Inc_-_IAD-163_164_174.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,56.9973684209,-77.428614820398,39.032031550983,True,Exact,"21205 ATLANTIC BLVD, STERLING, VA, 20166",3724,area_pop_003724
VA_DEQ_74227_SITE_03,deq_va_deq_74227_site_03,deq_va_deq_74227_site_03_gensets,74227,"21215 Atlantic Boulevard Sterling, Virginia 20166",21215 Atlantic Boulevard,Sterling,20166,15m,56.9973684209,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.817351598174,permit_extracted_pm25_budget,deq_permit_74227,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.817351598174,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74227-2_Amazon_Data_Services_Inc_-_IAD-163_164_174.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,56.9973684209,-77.428471465122,39.031749562014,True,Exact,"21215 ATLANTIC BLVD, STERLING, VA, 20166",3724,area_pop_003724
VA_DEQ_74232_SITE_01,deq_va_deq_74232_site_01,deq_va_deq_74232_site_01_gensets,74232,"44675 Quality Tech Lane Sterling, VA 20166",44675 Quality Tech Lane,Sterling,20166,15m,95.0486842103,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.36301369863,permit_extracted_pm25_budget,deq_permit_74232,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.36301369863,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74232-2_ASH2_Lockridge_Data_Center_-_QTS_Investment_Properties_Ashburn_II_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,95.0486842103,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74232_SITE_02,deq_va_deq_74232_site_02,deq_va_deq_74232_site_02_gensets,74232,"44655 Quality Tech Lane Sterling, VA 20166",44655 Quality Tech Lane,Sterling,20166,15m,95.0486842103,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.36301369863,permit_extracted_pm25_budget,deq_permit_74232,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.36301369863,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74232-2_ASH2_Lockridge_Data_Center_-_QTS_Investment_Properties_Ashburn_II_LLC.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,95.0486842103,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74234_SITE_01,deq_va_deq_74234_site_01,deq_va_deq_74234_site_01_gensets,74234,"22210 Loudoun County Parkway Ashburn, VA 20147",22210 Loudoun County Parkway,Ashburn,20147,15m,221.780263157,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,3.1803652968,permit_extracted_pm25_budget,deq_permit_74234,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,3.1803652968,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74234-2_Darab_Ventures_One,_Two,_Six_LLC.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,221.780263157,-77.471889982188,39.007303121206,True,Exact,"22210 LOUDOUN COUNTY PKWY, ASHBURN, VA, 20147",3605,area_pop_003605
VA_DEQ_74234_SITE_02,deq_va_deq_74234_site_02,deq_va_deq_74234_site_02_gensets,74234,"22190 Loudoun County Parkway Ashburn, VA 20147",22190 Loudoun County Parkway,Ashburn,20147,15m,221.780263157,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,3.1803652968,permit_extracted_pm25_budget,deq_permit_74234,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,3.1803652968,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74234-2_Darab_Ventures_One,_Two,_Six_LLC.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,221.780263157,-77.4795846,39.041507,True,zip_centroid_approx,ZCTA centroid 20147,3723,area_pop_003723
VA_DEQ_74234_SITE_03,deq_va_deq_74234_site_03,deq_va_deq_74234_site_03_gensets,74234,"22235 Loudoun County Parkway Ashburn, VA 20147",22235 Loudoun County Parkway,Ashburn,20147,15m,221.780263157,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,3.1803652968,permit_extracted_pm25_budget,deq_permit_74234,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,3.1803652968,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74234-2_Darab_Ventures_One,_Two,_Six_LLC.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,221.780263157,-77.4795846,39.041507,True,zip_centroid_approx,ZCTA centroid 20147,3723,area_pop_003723
VA_DEQ_74235_SITE_01,deq_va_deq_74235_site_01,deq_va_deq_74235_site_01_gensets,74235,21745 Beaumeade Cir Ashburn VA 20147,21745 Beaumeade Cir,Ashburn,20147,15m,95.6855263155,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.37214611872,permit_extracted_pm25_budget,deq_permit_74235,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.37214611872,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74235-2_Cologix_ASH1.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,95.6855263155,-77.457688430896,39.017185576295,True,Exact,"21745 BEAUMEADE CIR, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_74236_SITE_01,deq_va_deq_74236_site_01,deq_va_deq_74236_site_01_gensets,74236,13050 Hansen Farm Road Bristow VA 20136,13050 Hansen Farm Road,Bristow,20136,15m,40.1210526315,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.575342465753,permit_extracted_pm25_budget,deq_permit_74236,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.575342465753,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74236-1_Microsoft_-_Gainesville_Data_Center_-_MNZ03.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,40.1210526315,-77.5547197,38.7374054,True,zip_centroid_approx,ZCTA centroid 20136,2632,area_pop_002632
